worker_id,age,gender,city_tier,gig_platform,months_active,monthly_income,income_consistency_score,upi_transaction_count,average_transaction_value,monthly_inflow,monthly_outflow,savings_ratio,utility_bill_payment_rate,mobile_recharge_frequency,customer_rating,task_completion_rate,active_days_per_month,working_hours_per_week,account_balance_trend,previous_microloan_taken,previous_microloan_repaid,financial_stability_score,credit_risk_category
GW00190,32,Male,Tier3,Ola,24,24269,53,75,104,24691,19954,19.5,91,3,4.1,90,17,39,Increasing,Yes,Yes,72.4,Low
GW00191,39,Male,Tier1,Freelancer,9,57256,82,49,614,63060,44421,26.2,94,2,5,85,24,53,Stable,Yes,Yes,80.1,Low
GW00192,18,Male,Tier1,Freelancer,13,39875,29,30,738,43411,45568,0,47,3,2.7,45,14,21,Decreasing,No,No,16.4,High
GW00193,26,Female,Tier2,Swiggy,25,23377,38,36,283,24198,20835,12.2,76,3,3.6,51,5,28,Decreasing,No,No,37.3,Medium
GW00194,23,Male,Tier2,Ola,21,24924,65,48,253,25931,20100,22.8,71,3,3.8,92,20,49,Increasing,Yes,Yes,75.4,Low
GW00195,31,Male,Tier3,Freelancer,38,28694,85,45,387,29495,20378,29.4,84,2,4.5,90,18,46,Stable,Yes,Yes,78.7,Low
GW00196,34,Male,Tier1,Zomato,21,36665,61,27,797,41568,37177,14.3,95,3,4.4,85,27,48,Increasing,No,No,63.4,Low
GW00197,23,Male,Tier2,Freelancer,6,32737,29,33,368,34300,29389,18.2,74,3,3.4,77,20,38,Decreasing,Yes,Yes,51.1,Medium
GW00198,27,Male,Tier2,Uber,4,23014,69,33,275,26157,27028,1.4,70,4,2.3,53,23,39,Increasing,No,No,41.2,Medium
GW00199,23,Female,Tier3,Zomato,6,13274,44,31,226,13318,12649,4.4,54,3,4.5,45,17,17,Increasing,No,No,43.5,Medium
GW00200,26,Male,Tier1,Ola,10,32992,72,31,485,34935,30077,14.8,68,1,4.2,78,24,31,Decreasing,Yes,Yes,48.5,Medium
GW00201,29,Other,Tier2,Ola,17,25718,57,40,385,29209,23003,23.7,70,2,3.7,59,13,40,Stable,Yes,Yes,56.9,Medium
GW00202,34,Male,Tier1,Uber,25,51921,66,63,280,57501,44789,19.3,90,1,4.6,93,23,51,Increasing,Yes,Yes,80.1,Low
GW00203,21,Male,Tier1,Zomato,56,43173,65,35,530,43565,35689,17.1,87,1,4.4,93,27,50,Stable,Yes,Yes,63.6,Low
GW00204,18,Male,Tier1,Uber,21,29345,18,35,374,31523,30913,0,52,2,3.6,85,12,19,Stable,No,No,31.8,High
GW00205,26,Male,Tier1,Swiggy,2,34522,78,57,286,35181,31131,11.4,80,3,4,62,12,29,Increasing,Yes,Yes,65.4,Low
GW00206,31,Male,Tier1,Urban Company,29,55753,69,56,603,56939,51069,12.9,97,3,4.5,100,21,55,Increasing,Yes,No,62.2,Low
GW00207,28,Male,Tier1,Freelancer,33,49952,94,52,295,53277,38310,29,91,2,4.3,91,23,32,Increasing,No,No,84.7,Low
GW00208,31,Male,Tier2,Freelancer,6,28008,53,62,161,31685,29859,2,67,4,3.6,70,25,60,Decreasing,No,No,32.2,High
GW00209,31,Male,Tier1,Zomato,51,39791,92,67,309,41965,34775,14.6,98,3,4.9,84,19,51,Increasing,Yes,Yes,78.4,Low
GW00210,39,Female,Tier2,Swiggy,47,28466,79,73,192,31389,23825,21.2,93,2,4,76,30,39,Increasing,Yes,No,73.4,Low
GW00211,35,Male,Tier2,Swiggy,21,30381,46,26,795,31416,25765,15.6,90,4,3.5,84,10,47,Stable,Yes,Yes,55.2,Medium
GW00212,32,Male,Tier1,Uber,27,38711,50,39,319,41052,30752,21.4,74,2,4,61,17,52,Stable,Yes,Yes,58.7,Low
GW00213,25,Male,Tier2,Zomato,17,23449,65,54,181,23855,21820,11.9,67,2,4.6,68,19,33,Stable,No,No,49.1,Medium
GW00214,30,Male,Tier2,Uber,21,33169,86,41,494,33839,28808,17.7,88,3,4.7,90,15,48,Increasing,No,No,71.5,Low
GW00215,30,Male,Tier1,Swiggy,2,28925,59,60,330,31759,28069,12.1,89,1,4,80,18,40,Decreasing,Yes,Yes,47.6,Medium
GW00216,28,Male,Tier1,Uber,27,43487,85,38,798,43563,30555,31.7,79,1,4.1,88,20,45,Increasing,Yes,Yes,78.7,Low
GW00217,27,Male,Tier3,Zomato,36,19354,57,40,201,21426,16490,26.7,86,3,4.7,77,18,68,Increasing,Yes,Yes,78.4,Low
GW00218,37,Male,Tier2,Swiggy,5,21938,49,49,240,24781,23584,5.6,45,3,3.9,74,28,28,Stable,No,No,29.4,High
GW00219,23,Male,Tier3,Freelancer,18,27103,71,24,771,28135,21113,25.8,79,2,3.3,72,18,31,Stable,Yes,No,51.2,Medium
GW00220,22,Male,Tier1,Uber,12,32780,9,19,1191,37077,31509,18,54,2,1.5,85,6,22,Decreasing,No,No,26.1,High
GW00221,33,Male,Tier2,Freelancer,12,28868,48,71,141,32039,26865,16.4,78,1,3.5,67,16,28,Stable,Yes,Yes,54,Medium
GW00222,36,Male,Tier1,Ola,28,34699,61,55,278,38986,36487,2,65,3,2.9,72,20,35,Decreasing,No,No,28.3,High
GW00223,28,Male,Tier2,Freelancer,14,35221,51,59,354,39378,33691,13.1,87,1,4.1,86,30,43,Stable,Yes,Yes,57.9,Medium
GW00224,37,Male,Tier2,Zomato,37,29439,72,52,296,29445,25784,14.3,93,2,4.5,83,29,42,Increasing,No,No,75.5,Low
GW00225,29,Female,Tier1,Swiggy,6,42600,74,60,376,46935,34723,27.5,83,3,3.9,84,22,46,Stable,No,No,70.1,Low
GW00226,30,Male,Tier2,Uber,43,34248,65,38,425,36556,29500,23.1,79,3,4.6,94,28,40,Increasing,Yes,Yes,81.1,Low
GW00227,21,Male,Tier3,Urban Company,21,15676,52,24,416,18000,18434,0,38,2,3.2,29,19,39,Decreasing,Yes,Yes,17.5,High
GW00228,27,Male,Tier3,Ola,31,23224,64,29,260,25245,20273,16.1,92,2,4.4,81,20,53,Stable,No,No,57.7,Medium
GW00229,18,Male,Tier1,Uber,10,30632,40,34,352,33406,32969,5.6,27,3,3.9,73,13,43,Decreasing,No,No,25.2,High
GW00230,28,Female,Tier3,Zomato,13,21590,69,34,369,24827,20326,14.1,79,2,3.1,77,13,29,Stable,Yes,Yes,60.4,Low
GW00231,33,Male,Tier2,Uber,35,29822,58,45,416,31020,28761,8.6,87,2,4,72,22,42,Increasing,No,No,59.7,Low
GW00232,18,Male,Tier2,Uber,36,23194,65,27,591,25875,20271,19.7,75,2,3.8,90,12,35,Stable,Yes,Yes,61,Low
GW00233,36,Male,Tier2,Freelancer,2,26848,85,36,312,27071,24668,6.5,79,3,3.5,49,20,40,Stable,Yes,Yes,44.6,Medium
GW00234,35,Female,Tier1,Swiggy,51,41666,72,61,265,44739,38603,14.3,92,2,4.7,74,25,29,Increasing,No,No,67.2,Low
GW00235,31,Female,Tier1,Swiggy,35,40088,89,58,278,43874,35326,15.5,86,3,3.5,80,20,34,Increasing,No,No,66.1,Low
GW00236,23,Male,Tier1,Zomato,14,32117,41,39,329,33113,29309,9.5,78,1,3.7,67,15,39,Stable,No,No,41.8,Medium
GW00237,44,Female,Tier1,Zomato,35,39730,54,50,389,42557,38110,8,76,2,3.6,76,21,41,Stable,Yes,No,42.5,Medium
GW00238,29,Male,Tier1,Uber,16,47938,69,19,1043,51221,43429,14.4,90,3,4.2,86,22,49,Increasing,No,No,60.4,Low
GW00239,27,Male,Tier3,Swiggy,28,13488,20,45,106,14057,11981,10.7,83,1,4.4,65,21,28,Stable,Yes,No,33.6,High
GW00240,28,Male,Tier2,Uber,31,38545,72,54,229,42061,33761,18.3,94,1,4.5,76,25,56,Stable,No,No,60.5,Low
GW00241,23,Male,Tier3,Ola,5,13687,11,13,423,15076,14591,0,77,4,3.9,56,13,11,Decreasing,No,No,24.6,High
GW00242,20,Male,Tier1,Zomato,4,29897,25,9,2082,30289,27724,5.7,29,5,3.1,40,17,28,Increasing,No,No,29.4,High
GW00243,27,Female,Tier1,Uber,11,28792,37,16,1147,29461,30433,0,46,3,3.4,79,8,11,Decreasing,No,No,20.3,High
GW00244,34,Male,Tier1,Freelancer,30,50045,69,65,413,57229,42699,28.9,100,1,4.1,91,23,31,Stable,No,No,73.3,Low
GW00245,48,Male,Tier2,Uber,62,32562,84,47,317,32754,29688,8.8,97,2,4,84,20,42,Increasing,Yes,Yes,71.8,Low
GW00246,23,Male,Tier2,Uber,1,18237,54,16,463,18534,16985,4.5,25,1,3.1,50,21,10,Decreasing,Yes,Yes,23.6,High
GW00247,29,Male,Tier2,Uber,20,33441,54,38,277,37517,35468,8,93,3,3.5,88,26,29,Increasing,Yes,Yes,66.5,Low
GW00248,18,Male,Tier3,Swiggy,1,14324,57,3,3323,16062,15885,4.3,22,2,3.6,63,15,30,Decreasing,No,No,21.2,High
GW00249,34,Male,Tier1,Zomato,1,25916,24,19,617,29625,25995,10.4,67,5,3,50,6,19,Stable,No,No,37.8,Medium
GW00250,26,Male,Tier3,Zomato,9,14854,16,24,277,16783,15299,8.4,52,5,4,54,23,20,Decreasing,No,No,24.9,High
GW00251,40,Male,Tier1,Zomato,57,45116,71,52,398,46580,34426,25,95,1,4.5,79,17,38,Stable,No,No,70.3,Low
GW00252,18,Male,Tier2,Freelancer,30,38670,71,54,437,42617,29412,34.1,96,1,4.5,92,25,46,Increasing,Yes,Yes,93.2,Low
GW00253,18,Male,Tier2,Swiggy,10,17814,56,13,771,18342,17742,6.5,54,1,2.6,58,15,29,Decreasing,No,No,23.8,High
GW00254,28,Male,Tier2,Urban Company,15,40199,73,89,305,45169,34077,22.8,94,2,4.9,84,23,43,Increasing,Yes,Yes,83.5,Low
GW00255,39,Male,Tier2,Freelancer,25,40324,73,44,302,43482,33957,23.2,89,3,4.5,82,23,44,Increasing,No,No,73.3,Low
GW00256,39,Male,Tier1,Ola,27,37645,62,49,525,40264,34969,14.2,68,3,3.8,46,13,33,Decreasing,Yes,Yes,40.8,Medium
GW00257,25,Male,Tier2,Ola,1,26120,45,12,1166,28082,26098,6.9,78,3,2.4,66,24,17,Decreasing,Yes,No,21.8,High
GW00258,24,Male,Tier2,Zomato,18,24101,81,23,703,24188,19718,20.2,70,2,4.5,70,15,54,Decreasing,No,No,54.2,Medium
GW00259,41,Female,Tier2,Uber,19,31963,77,36,537,35397,30709,16,40,4,3.5,68,20,37,Stable,No,No,46.8,Medium
GW00260,24,Female,Tier1,Urban Company,18,52635,58,32,1142,53955,42834,24,69,1,4.2,90,25,30,Stable,Yes,No,55.7,Medium
GW00261,24,Male,Tier3,Zomato,20,20551,36,70,113,20973,18148,13.2,83,2,3.7,77,11,33,Decreasing,Yes,Yes,46.2,Medium
GW00262,26,Male,Tier1,Swiggy,15,27340,35,20,694,28574,27441,5.4,41,3,4.2,60,18,46,Decreasing,Yes,No,15.9,High
GW00263,32,Male,Tier3,Zomato,26,22405,93,39,388,24050,13986,43.2,87,2,4.3,89,25,52,Increasing,No,No,92.3,Low
GW00264,18,Male,Tier2,Uber,16,21421,85,28,271,23057,16200,29.8,64,4,3.6,86,27,36,Stable,No,No,65.6,Low
GW00265,18,Male,Tier3,Zomato,18,20906,18,17,752,22966,22053,7,53,1,4.1,78,13,10,Decreasing,Yes,No,22.8,High
GW00266,18,Male,Tier1,Uber,13,39450,33,21,1250,39838,32041,15.5,53,1,4.2,75,19,34,Increasing,No,No,49.7,Medium
GW00267,29,Female,Tier2,Ola,33,30550,38,37,371,32101,27365,16.4,85,2,3.6,51,13,53,Stable,No,No,42.1,Medium
GW00268,35,Male,Tier2,Zomato,6,20866,56,23,432,21631,20264,3.2,82,3,3.1,59,19,43,Stable,Yes,Yes,43.1,Medium
GW00269,30,Male,Tier2,Freelancer,57,39514,69,42,595,41902,35797,13.7,72,2,4.1,79,30,20,Stable,No,No,53.8,Medium
GW00270,28,Male,Tier1,Zomato,34,41461,68,62,352,44627,34555,25,84,1,3.9,100,23,49,Increasing,Yes,Yes,76.5,Low
GW00271,33,Male,Tier3,Zomato,1,11227,17,31,177,12657,12964,0.6,39,3,3,46,11,39,Stable,No,No,15.8,High
GW00272,23,Male,Tier1,Swiggy,11,31855,57,24,543,35965,34411,3.9,68,5,2.6,49,16,23,Decreasing,Yes,Yes,35.6,High
GW00273,30,Male,Tier2,Freelancer,7,26438,58,60,226,28559,27220,0,45,4,1.7,42,17,22,Decreasing,Yes,Yes,17.9,High
GW00274,22,Male,Tier3,Freelancer,2,18557,19,25,334,20744,19976,2.5,88,5,4.4,69,18,20,Stable,Yes,Yes,43.9,Medium
GW00275,37,Female,Tier1,Swiggy,12,36874,60,40,450,39107,34523,10.3,73,1,4.3,85,25,34,Decreasing,No,No,43.6,Medium
GW00276,30,Male,Tier2,Zomato,27,22435,57,51,281,25759,21789,12.8,63,2,3.9,80,21,54,Decreasing,Yes,Yes,43.7,Medium
GW00277,20,Female,Tier2,Freelancer,42,32983,35,30,701,33607,31524,2.6,72,2,4,87,19,31,Stable,No,No,41.4,Medium
GW00278,24,Male,Tier2,Ola,21,27770,54,35,244,28366,22444,19.4,84,4,3.2,66,20,29,Increasing,No,No,63,Low
GW00279,30,Male,Tier2,Zomato,35,25402,54,14,940,26519,21526,18.1,59,4,3.6,72,26,34,Decreasing,No,No,37,Medium
GW00280,26,Male,Tier1,Uber,28,41581,66,41,689,42230,30449,29.5,76,1,4,77,11,25,Increasing,No,No,75.1,Low
GW00281,31,Female,Tier1,Freelancer,18,35126,30,20,840,35155,35392,0,54,1,3.1,42,5,18,Decreasing,Yes,No,12,High
GW00282,40,Male,Tier2,Zomato,25,28410,74,36,271,29802,23871,20.4,88,2,4.2,84,27,42,Increasing,No,No,75.5,Low
GW00283,22,Male,Tier2,Zomato,16,28156,70,98,87,28351,25376,13.5,97,2,4.2,73,17,49,Stable,Yes,Yes,58.3,Low
GW00284,35,Male,Tier2,Swiggy,18,28032,88,89,145,30480,24792,21.8,80,3,5,94,22,51,Stable,No,No,66.2,Low
GW00285,24,Male,Tier2,Ola,2,30807,61,53,378,34667,32705,4.7,64,1,3.2,62,25,45,Decreasing,Yes,Yes,36.5,Medium
GW00286,34,Male,Tier2,Zomato,21,29787,86,33,593,30601,25954,18,85,2,3.8,94,27,41,Increasing,Yes,Yes,69.7,Low
GW00287,33,Female,Tier1,Freelancer,66,57668,79,86,378,62866,49957,23,76,2,4.2,85,28,48,Increasing,No,No,77.9,Low
GW00288,28,Male,Tier1,Freelancer,8,46313,36,28,1126,47992,43548,6.7,81,4,4.2,87,19,31,Increasing,No,No,52.3,Medium
GW00289,21,Male,Tier2,Uber,45,30377,73,84,118,32790,25395,18.9,82,2,4.6,76,26,39,Stable,Yes,Yes,68.7,Low
GW00290,33,Female,Tier2,Zomato,28,20479,55,33,278,22121,19434,15.7,76,4,4.1,84,20,43,Increasing,No,No,62.6,Low
GW00291,27,Male,Tier1,Urban Company,31,50243,79,37,837,50631,37479,29.4,86,3,4.1,100,23,59,Increasing,Yes,Yes,86.3,Low
GW00292,35,Male,Tier1,Uber,23,43527,72,84,329,49598,42219,15.7,100,2,4,74,30,40,Stable,Yes,Yes,67.6,Low
GW00293,28,Male,Tier2,Uber,16,25059,41,12,702,25726,23700,6.4,70,2,2.6,66,21,24,Stable,Yes,No,20.2,High
GW00294,23,Male,Tier2,Urban Company,28,42902,65,35,655,46609,35189,25.7,97,1,4.7,97,23,66,Stable,No,No,72.1,Low
GW00295,42,Female,Tier1,Freelancer,21,54878,64,60,518,58648,47506,15.2,93,1,4.4,81,24,58,Increasing,No,No,65.1,Low
GW00296,18,Female,Tier1,Uber,31,41280,75,56,286,46260,44152,6.9,55,1,4,78,19,29,Increasing,Yes,Yes,53.4,Medium
GW00297,21,Female,Tier1,Swiggy,23,33335,73,59,177,35219,33264,2.7,84,4,3.8,81,25,23,Increasing,Yes,No,47.3,Medium
GW00298,31,Male,Tier3,Zomato,49,19716,69,48,126,21873,14230,32.2,87,3,4.5,90,22,39,Increasing,No,No,87.3,Low
GW00299,34,Male,Tier3,Urban Company,39,25712,59,63,181,28698,27609,7.5,95,2,3.8,75,26,15,Stable,No,No,51.4,Medium
GW00300,38,Male,Tier1,Freelancer,19,55098,65,84,230,56463,43332,23.7,88,3,4,89,27,70,Stable,No,No,62.1,Low
GW00301,27,Male,Tier1,Swiggy,19,44200,80,30,778,48661,29411,39.5,89,2,4,92,27,52,Increasing,No,No,87.5,Low
GW00302,19,Male,Tier1,Freelancer,25,45653,47,67,272,48643,43208,12.2,73,4,3.1,83,18,36,Stable,No,No,47.5,Medium
GW00303,25,Male,Tier3,Freelancer,2,22273,63,61,158,25463,25226,5.6,63,1,4.1,75,17,40,Stable,Yes,Yes,44.7,Medium
GW00304,21,Male,Tier3,Swiggy,17,17352,51,36,211,19923,17707,8.3,82,3,3.8,67,22,38,Stable,No,No,40.1,Medium
GW00305,31,Female,Tier1,Ola,11,39421,52,41,646,43563,40230,4.9,80,4,3.5,81,15,49,Increasing,Yes,Yes,51.8,Medium
GW00306,23,Male,Tier1,Swiggy,13,28719,50,21,881,31147,31313,1.5,48,3,3.2,74,23,27,Decreasing,No,No,21.7,High
GW00307,38,Male,Tier1,Freelancer,2,42704,68,36,663,44738,38943,15.7,64,2,4,74,17,35,Stable,Yes,No,41,Medium
GW00308,31,Male,Tier1,Zomato,15,41634,69,47,321,43274,40828,9.6,94,2,4.5,80,22,26,Increasing,No,No,63.2,Low
GW00309,21,Female,Tier1,Ola,12,33938,66,29,387,36377,29523,21.2,52,1,3.1,72,13,60,Increasing,Yes,No,48.6,Medium
GW00310,33,Male,Tier1,Swiggy,27,40952,69,83,218,44240,31220,29.6,89,1,4.4,94,26,25,Increasing,No,No,83.7,Low
GW00311,33,Male,Tier1,Zomato,33,39237,96,47,441,42447,34338,20.8,83,3,4.4,88,19,51,Stable,Yes,Yes,67.1,Low
GW00312,24,Male,Tier2,Zomato,47,20862,100,69,178,23392,18729,20.2,75,1,4.2,98,27,40,Decreasing,Yes,Yes,68.2,Low
GW00313,33,Male,Tier1,Ola,20,52830,63,47,348,59511,47565,21.3,74,3,4.8,76,23,45,Increasing,Yes,Yes,73,Low
GW00314,22,Male,Tier2,Swiggy,16,17683,33,30,222,18621,17298,3,67,5,3,40,14,52,Decreasing,Yes,No,14.4,High
GW00315,30,Male,Tier2,Ola,15,19176,32,35,260,20646,20088,4.1,53,3,3.4,71,19,31,Increasing,No,No,38.2,Medium
GW00316,19,Female,Tier1,Swiggy,2,39868,49,55,321,44397,37487,14,59,1,4.4,78,27,48,Stable,Yes,Yes,54.2,Medium
GW00317,31,Male,Tier3,Ola,45,20243,58,38,257,22890,16820,26.8,96,1,4.7,87,22,36,Increasing,Yes,No,75.3,Low
GW00318,25,Male,Tier3,Uber,35,19405,89,48,174,19841,13094,31.5,86,1,4.3,93,15,50,Increasing,Yes,Yes,88.7,Low
GW00319,38,Female,Tier2,Swiggy,31,29383,85,50,314,32675,23641,28,86,3,4.2,100,30,54,Stable,Yes,Yes,71.8,Low
GW00320,29,Female,Tier1,Zomato,22,40515,69,60,436,46101,38145,18.6,92,3,4.4,94,26,48,Stable,No,No,62.4,Low
GW00321,32,Male,Tier1,Swiggy,32,33081,48,62,177,34326,26271,21.1,79,3,3.3,95,15,51,Decreasing,No,No,53.3,Medium
GW00322,21,Female,Tier1,Ola,24,35748,38,31,481,38369,31892,13.4,82,2,3.6,81,20,45,Decreasing,No,No,38.6,Medium
GW00323,20,Other,Tier1,Ola,20,37934,70,51,302,37950,35421,5.5,78,3,3.4,79,18,50,Decreasing,Yes,Yes,41.5,Medium
GW00324,35,Female,Tier3,Zomato,58,26509,78,45,304,29779,20809,29.8,91,3,4,71,16,47,Increasing,No,No,79.9,Low
GW00325,28,Female,Tier1,Ola,6,25968,26,47,362,29250,27640,6.8,56,4,3.2,60,18,19,Decreasing,No,No,22.8,High
GW00326,18,Male,Tier3,Zomato,13,20521,69,21,613,23333,18877,16.4,54,2,4.2,86,19,40,Stable,Yes,Yes,54.6,Medium
GW00327,42,Male,Tier1,Swiggy,21,39601,48,19,1377,43938,41221,5.9,71,1,4.3,56,18,29,Stable,No,No,44.5,Medium
GW00328,24,Male,Tier2,Uber,2,25621,57,30,328,26923,24622,12.2,67,2,3.7,77,23,47,Increasing,Yes,Yes,52.2,Medium
GW00329,31,Male,Tier1,Swiggy,21,43129,89,22,857,44299,39621,9.8,100,1,3.9,94,30,49,Increasing,Yes,Yes,74.4,Low
GW00330,28,Male,Tier1,Ola,26,45834,84,46,408,48158,33025,29.1,98,3,4.3,71,27,34,Increasing,No,No,76.8,Low
GW00331,22,Male,Tier1,Urban Company,22,49442,97,45,569,51129,43675,17.4,93,3,4.4,81,30,46,Increasing,Yes,Yes,82.4,Low
GW00332,36,Male,Tier3,Zomato,7,21656,34,39,315,22007,19698,9.8,65,1,4,85,22,35,Stable,No,No,43.1,Medium
GW00333,18,Male,Tier1,Uber,50,46305,69,61,353,49541,33524,33.2,85,2,3.9,75,22,34,Stable,Yes,Yes,82.2,Low
GW00334,31,Female,Tier2,Urban Company,30,37437,64,74,214,38584,35208,12.1,96,1,4.7,80,21,28,Stable,No,No,63.2,Low
GW00335,27,Female,Tier1,Zomato,28,37434,84,85,243,37799,34243,10.5,88,1,4.6,77,20,51,Stable,Yes,Yes,61.2,Low
GW00336,25,Male,Tier2,Swiggy,33,31562,93,46,342,34194,21999,37.8,87,3,4.6,98,28,43,Increasing,No,No,86.2,Low
GW00337,30,Male,Tier2,Zomato,17,20456,23,35,369,22203,18818,16.5,40,3,2.9,50,16,10,Decreasing,Yes,No,17.3,High
GW00338,25,Female,Tier1,Ola,21,40317,65,69,187,43388,37547,16.1,74,3,4.2,89,16,43,Increasing,Yes,Yes,67.6,Low
GW00339,46,Female,Tier2,Ola,19,34665,92,64,321,35578,26992,23.8,99,3,4.2,86,23,38,Increasing,Yes,Yes,85,Low
GW00340,21,Female,Tier2,Ola,51,30560,78,21,839,32476,28384,16.6,100,2,4.6,99,23,44,Stable,Yes,Yes,73.3,Low
GW00341,40,Other,Tier1,Uber,22,35940,83,47,494,39729,32716,18,93,2,4.4,75,19,39,Increasing,No,No,66,Low
GW00342,38,Female,Tier3,Ola,16,23430,51,60,249,25961,16944,35.9,73,1,4.8,86,30,44,Stable,Yes,Yes,76.6,Low
GW00343,26,Male,Tier1,Zomato,28,41468,93,43,347,45208,34483,21.3,67,2,4.1,87,21,39,Stable,No,No,65.6,Low
GW00344,33,Male,Tier1,Urban Company,60,55091,71,47,652,61974,51171,16.7,92,2,4.5,100,27,46,Stable,Yes,Yes,73.5,Low
GW00345,28,Female,Tier1,Swiggy,18,46553,100,72,350,50863,34114,32.7,88,3,4,87,26,51,Stable,Yes,Yes,82.1,Low
GW00346,31,Male,Tier2,Zomato,10,24853,32,17,844,25073,22162,14.4,79,3,4.1,95,15,31,Decreasing,No,No,45.4,Medium
GW00347,28,Female,Tier1,Urban Company,11,47577,59,18,1830,53071,49507,9.2,62,4,4.1,75,26,53,Stable,No,No,41.8,Medium
GW00348,36,Male,Tier2,Freelancer,33,40131,84,84,164,42450,28519,33.1,86,3,3.5,91,30,36,Increasing,Yes,Yes,91,Low
GW00349,35,Female,Tier2,Freelancer,42,34845,44,64,300,35999,29492,20.5,100,2,5,88,25,33,Increasing,No,No,76,Low
GW00350,30,Male,Tier2,Zomato,5,21129,51,50,227,21239,17191,21.5,81,2,3.8,83,23,31,Decreasing,Yes,Yes,54.7,Medium
GW00351,18,Male,Tier2,Freelancer,15,35960,42,24,453,37707,31834,16.9,64,1,2.7,79,21,52,Increasing,Yes,Yes,59.3,Low
GW00352,23,Male,Tier1,Ola,18,28161,43,38,417,30743,29952,6.7,63,4,3.4,50,20,22,Decreasing,No,No,29.5,High
GW00353,43,Female,Tier2,Ola,7,28607,57,24,594,32267,27536,17.6,71,3,2.8,68,10,32,Stable,No,No,46,Medium
GW00354,21,Male,Tier1,Urban Company,32,51528,79,68,461,53945,41779,20.3,96,2,4.8,91,23,37,Increasing,Yes,Yes,81.1,Low
GW00355,24,Female,Tier2,Zomato,39,32239,73,99,196,34693,26675,21.9,88,2,4.9,91,20,20,Stable,No,No,67.2,Low
GW00356,22,Female,Tier3,Uber,29,20542,64,8,815,21024,18882,6.7,69,2,3.4,58,21,40,Increasing,No,No,45.7,Medium
GW00357,25,Female,Tier1,Freelancer,44,53706,74,58,566,57336,45975,19.2,89,2,4.5,84,19,31,Stable,No,No,66.6,Low
GW00358,19,Female,Tier2,Uber,29,29499,64,8,2429,30755,24936,17.6,75,3,3.7,54,17,46,Increasing,No,No,61.9,Low
GW00359,26,Male,Tier2,Zomato,11,20779,17,5,2297,21233,19892,8.9,25,3,1.5,57,14,42,Decreasing,Yes,Yes,18.5,High
GW00360,34,Male,Tier2,Zomato,2,22833,37,55,268,24511,22352,11.5,65,2,3.6,67,20,49,Decreasing,No,No,35,High
GW00361,25,Male,Tier1,Ola,46,46235,77,68,260,52832,37770,28.2,99,1,4.2,79,19,55,Stable,Yes,Yes,79.9,Low
GW00362,18,Female,Tier3,Swiggy,12,20007,84,68,194,21840,18298,16.3,58,2,3,66,16,25,Decreasing,No,No,38.1,Medium
GW00363,22,Female,Tier1,Zomato,39,45323,63,73,418,50203,41669,20,98,3,4.8,89,20,43,Increasing,No,No,74.2,Low
GW00364,35,Male,Tier1,Swiggy,24,34613,64,26,551,35758,35147,2,62,1,3.6,84,20,33,Stable,No,No,38.8,Medium
GW00365,18,Male,Tier2,Zomato,12,25359,58,19,584,26986,28150,0,84,2,2.7,57,14,46,Stable,Yes,No,26.5,High
GW00366,37,Male,Tier3,Zomato,26,19366,63,72,157,21903,16299,28,89,1,4.1,93,19,45,Increasing,No,No,75.3,Low
GW00367,18,Male,Tier2,Zomato,4,15329,57,19,350,16319,14877,8.4,70,1,3.5,62,13,20,Decreasing,Yes,No,27.2,High
GW00368,25,Male,Tier2,Freelancer,7,21766,34,3,5000,22772,23762,0,47,1,3.3,54,26,19,Stable,Yes,No,16,High
GW00369,32,Male,Tier1,Zomato,49,41970,84,57,305,42966,31593,28.5,94,1,4.4,100,20,46,Stable,Yes,Yes,79.3,Low
GW00370,19,Male,Tier3,Freelancer,24,28116,89,33,265,30570,22313,30.2,87,1,4.5,81,17,50,Increasing,No,No,77.4,Low
GW00371,35,Male,Tier2,Freelancer,44,39376,80,35,705,39794,35544,8,100,2,4.3,75,26,48,Increasing,Yes,Yes,71.1,Low
GW00372,34,Male,Tier1,Uber,22,44195,59,43,326,45440,35007,24.4,90,3,4.3,93,30,48,Increasing,No,No,72.2,Low
GW00373,29,Male,Tier2,Zomato,34,36677,73,73,346,37789,28038,28.8,94,2,4.6,100,24,37,Decreasing,Yes,Yes,70.6,Low
GW00374,18,Male,Tier2,Freelancer,8,37032,57,17,1176,37243,28735,18.8,73,1,3.8,80,20,41,Stable,Yes,Yes,57.9,Medium
GW00375,24,Male,Tier1,Uber,56,42767,97,57,356,43368,28885,30.6,94,3,4,97,18,49,Decreasing,No,No,71.3,Low
GW00376,39,Male,Tier1,Zomato,26,41694,70,60,412,44344,32552,23.7,82,1,4.5,100,23,45,Increasing,No,No,75.5,Low
GW00377,29,Male,Tier3,Uber,4,15987,35,27,347,16005,14300,9.8,25,4,3.2,70,13,10,Stable,No,No,33.6,High
GW00378,29,Male,Tier2,Zomato,31,32056,86,64,228,34281,26532,25.4,93,1,5,99,27,40,Increasing,Yes,Yes,87.5,Low
GW00379,18,Male,Tier2,Swiggy,2,15427,50,14,424,17669,16927,4,33,3,2.4,58,19,55,Decreasing,No,No,19.8,High
GW00380,31,Female,Tier1,Uber,29,41057,87,52,503,43860,38661,8,93,2,3.8,88,22,46,Stable,No,No,54.3,Medium
